Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
90.694	181.00	462.28	0.0021632	-81.218	-42.064	-0.81825	2.2091	3.2909	1650.5	-0.050507	0.00026230	0.22630	liquid
95.694	181.00	456.36	0.0021913	-65.258	-25.596	-0.64150	2.1799	3.2971	1612.5	-0.049888	0.00022013	0.22098	liquid
96.694	181.00	455.17	0.0021970	-62.064	-22.298	-0.60722	2.1745	3.2987	1604.8	-0.049748	0.00021328	0.21987	liquid
97.694	181.00	453.97	0.0022028	-58.869	-18.999	-0.57327	2.1692	3.3005	1597.1	-0.049604	0.00020684	0.21875	liquid
98.694	181.00	452.78	0.0022086	-55.673	-15.697	-0.53965	2.1640	3.3024	1589.4	-0.049454	0.00020077	0.21762	liquid
99.694	181.00	451.58	0.0022144	-52.475	-12.394	-0.50635	2.1589	3.3044	1581.6	-0.049300	0.00019504	0.21647	liquid
100.69	181.00	450.38	0.0022203	-49.276	-9.0885	-0.47335	2.1539	3.3065	1573.8	-0.049142	0.00018963	0.21531	liquid
101.69	181.00	449.18	0.0022263	-46.076	-5.7810	-0.44067	2.1490	3.3086	1566.0	-0.048979	0.00018451	0.21415	liquid
102.69	181.00	447.98	0.0022322	-42.875	-2.4713	-0.40828	2.1442	3.3108	1558.2	-0.048812	0.00017964	0.21297	liquid
103.69	181.00	446.78	0.0022383	-39.672	0.84063	-0.37619	2.1394	3.3130	1550.3	-0.048641	0.00017502	0.21179	liquid
104.69	181.00	445.57	0.0022443	-36.468	4.1548	-0.34438	2.1346	3.3153	1542.4	-0.048465	0.00017063	0.21060	liquid
105.69	181.00	444.36	0.0022504	-33.262	7.4713	-0.31285	2.1299	3.3177	1534.6	-0.048285	0.00016643	0.20940	liquid
106.69	181.00	443.14	0.0022566	-30.054	10.790	-0.28160	2.1253	3.3201	1526.7	-0.048100	0.00016243	0.20819	liquid
107.69	181.00	441.93	0.0022628	-26.845	14.112	-0.25062	2.1207	3.3226	1518.7	-0.047911	0.00015861	0.20698	liquid
108.69	181.00	440.71	0.0022691	-23.635	17.435	-0.21989	2.1162	3.3250	1510.8	-0.047718	0.00015495	0.20576	liquid
109.69	181.00	439.49	0.0022754	-20.422	20.762	-0.18943	2.1117	3.3276	1502.9	-0.047520	0.00015144	0.20454	liquid
110.69	181.00	438.27	0.0022817	-17.209	24.091	-0.15922	2.1072	3.3301	1495.0	-0.047318	0.00014808	0.20331	liquid
111.69	181.00	437.04	0.0022881	-13.993	27.422	-0.12926	2.1027	3.3328	1487.0	-0.047111	0.00014485	0.20208	liquid
112.69	181.00	435.81	0.0022946	-10.776	30.756	-0.099545	2.0983	3.3354	1479.0	-0.046899	0.00014174	0.20085	liquid
113.69	181.00	434.58	0.0023011	-7.5568	34.093	-0.070066	2.0940	3.3381	1471.1	-0.046682	0.00013875	0.19961	liquid
114.69	181.00	433.34	0.0023076	-4.3360	37.432	-0.040822	2.0896	3.3408	1463.1	-0.046460	0.00013587	0.19837	liquid
115.69	181.00	432.10	0.0023143	-1.1135	40.774	-0.011808	2.0853	3.3436	1455.1	-0.046234	0.00013309	0.19712	liquid
