Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
90.694	216.00	464.16	0.0021544	-82.774	-36.239	-0.83732	2.2162	3.2802	1670.0	-0.050815	0.00027545	0.22906	liquid
96.694	216.00	457.19	0.0021873	-63.788	-16.543	-0.62704	2.1818	3.2860	1625.8	-0.050146	0.00022263	0.22278	liquid
97.694	216.00	456.03	0.0021929	-60.622	-13.256	-0.59322	2.1766	3.2874	1618.3	-0.050017	0.00021572	0.22168	liquid
98.694	216.00	454.86	0.0021985	-57.455	-9.9678	-0.55974	2.1715	3.2890	1610.8	-0.049884	0.00020922	0.22057	liquid
99.694	216.00	453.69	0.0022042	-54.288	-6.6780	-0.52657	2.1665	3.2906	1603.3	-0.049747	0.00020310	0.21945	liquid
100.69	216.00	452.51	0.0022099	-51.120	-3.3866	-0.49372	2.1615	3.2922	1595.7	-0.049606	0.00019732	0.21832	liquid
101.69	216.00	451.34	0.0022156	-47.951	-0.093512	-0.46118	2.1566	3.2940	1588.2	-0.049461	0.00019186	0.21717	liquid
102.69	216.00	450.17	0.0022214	-44.781	3.2014	-0.42894	2.1518	3.2958	1580.6	-0.049313	0.00018668	0.21602	liquid
103.69	216.00	448.99	0.0022272	-41.610	6.4981	-0.39699	2.1471	3.2976	1573.0	-0.049160	0.00018177	0.21486	liquid
104.69	216.00	447.81	0.0022331	-38.438	9.7967	-0.36533	2.1424	3.2995	1565.4	-0.049004	0.00017710	0.21370	liquid
105.69	216.00	446.63	0.0022390	-35.265	13.097	-0.33396	2.1377	3.3015	1557.8	-0.048844	0.00017266	0.21252	liquid
106.69	216.00	445.44	0.0022449	-32.091	16.400	-0.30286	2.1331	3.3034	1550.1	-0.048680	0.00016843	0.21134	liquid
107.69	216.00	444.26	0.0022509	-28.916	19.704	-0.27203	2.1286	3.3054	1542.5	-0.048512	0.00016440	0.21015	liquid
108.69	216.00	443.07	0.0022570	-25.740	23.010	-0.24147	2.1241	3.3075	1534.8	-0.048341	0.00016054	0.20896	liquid
109.69	216.00	441.88	0.0022630	-22.563	26.319	-0.21117	2.1196	3.3096	1527.2	-0.048165	0.00015685	0.20776	liquid
110.69	216.00	440.69	0.0022692	-19.384	29.630	-0.18113	2.1152	3.3117	1519.5	-0.047986	0.00015332	0.20656	liquid
111.69	216.00	439.50	0.0022753	-16.205	32.942	-0.15134	2.1108	3.3138	1511.8	-0.047803	0.00014993	0.20535	liquid
112.69	216.00	438.30	0.0022815	-13.024	36.257	-0.12179	2.1064	3.3160	1504.1	-0.047616	0.00014668	0.20414	liquid
113.69	216.00	437.10	0.0022878	-9.8423	39.574	-0.092485	2.1021	3.3182	1496.5	-0.047424	0.00014355	0.20292	liquid
114.69	216.00	435.90	0.0022941	-6.6593	42.894	-0.063418	2.0978	3.3204	1488.8	-0.047229	0.00014054	0.20171	liquid
115.69	216.00	434.69	0.0023005	-3.4750	46.215	-0.034584	2.0935	3.3226	1481.1	-0.047029	0.00013765	0.20049	liquid
116.69	216.00	433.49	0.0023069	-0.28954	49.539	-0.0059784	2.0893	3.3249	1473.4	-0.046825	0.00013486	0.19927	liquid
117.69	216.00	432.28	0.0023133	2.8972	52.865	0.022402	2.0851	3.3272	1465.7	-0.046616	0.00013217	0.19804	liquid
