Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
90.694	670.00	484.76	0.0020629	-98.047	40.165	-1.0490	2.2923	3.2047	1883.4	-0.052745	0.00044547	0.26166	liquid
107.69	670.00	468.56	0.0021342	-48.542	94.451	-0.50032	2.2130	3.1859	1790.2	-0.052457	0.00023456	0.24663	liquid
108.69	670.00	467.61	0.0021385	-45.645	97.637	-0.47088	2.2090	3.1852	1784.7	-0.052424	0.00022797	0.24565	liquid
109.69	670.00	466.67	0.0021428	-42.749	100.82	-0.44171	2.2049	3.1845	1779.1	-0.052389	0.00022174	0.24466	liquid
110.69	670.00	465.73	0.0021472	-39.855	104.01	-0.41281	2.2010	3.1839	1773.6	-0.052354	0.00021585	0.24366	liquid
111.69	670.00	464.79	0.0021515	-36.963	107.19	-0.38418	2.1970	3.1832	1768.0	-0.052317	0.00021026	0.24266	liquid
112.69	670.00	463.85	0.0021559	-34.072	110.37	-0.35581	2.1931	3.1825	1762.4	-0.052279	0.00020497	0.24165	liquid
113.69	670.00	462.91	0.0021603	-31.183	113.55	-0.32770	2.1891	3.1819	1756.9	-0.052241	0.00019994	0.24064	liquid
114.69	670.00	461.97	0.0021646	-28.295	116.74	-0.29984	2.1853	3.1812	1751.4	-0.052202	0.00019516	0.23963	liquid
115.69	670.00	461.03	0.0021690	-25.409	119.92	-0.27222	2.1814	3.1805	1745.8	-0.052162	0.00019062	0.23861	liquid
116.69	670.00	460.10	0.0021735	-22.525	123.10	-0.24485	2.1775	3.1798	1740.3	-0.052121	0.00018629	0.23758	liquid
117.69	670.00	459.16	0.0021779	-19.642	126.28	-0.21773	2.1737	3.1791	1734.8	-0.052079	0.00018217	0.23656	liquid
118.69	670.00	458.22	0.0021823	-16.761	129.45	-0.19083	2.1699	3.1784	1729.3	-0.052036	0.00017823	0.23553	liquid
119.69	670.00	457.29	0.0021868	-13.882	132.63	-0.16417	2.1661	3.1776	1723.8	-0.051993	0.00017447	0.23450	liquid
120.69	670.00	456.36	0.0021913	-11.005	135.81	-0.13773	2.1624	3.1769	1718.3	-0.051949	0.00017088	0.23346	liquid
121.69	670.00	455.42	0.0021958	-8.1289	138.99	-0.11152	2.1586	3.1762	1712.8	-0.051904	0.00016744	0.23243	liquid
122.69	670.00	454.49	0.0022003	-5.2549	142.16	-0.085533	2.1549	3.1754	1707.4	-0.051858	0.00016415	0.23139	liquid
123.69	670.00	453.56	0.0022048	-2.3826	145.34	-0.059760	2.1512	3.1747	1701.9	-0.051811	0.00016100	0.23036	liquid
124.69	670.00	452.63	0.0022093	0.48783	148.51	-0.034201	2.1475	3.1739	1696.5	-0.051764	0.00015797	0.22932	liquid
125.69	670.00	451.70	0.0022139	3.3565	151.69	-0.0088522	2.1438	3.1731	1691.0	-0.051715	0.00015507	0.22828	liquid
126.69	670.00	450.77	0.0022184	6.2233	154.86	0.016289	2.1402	3.1723	1685.6	-0.051666	0.00015228	0.22724	liquid
127.69	670.00	449.84	0.0022230	9.0883	158.03	0.041227	2.1365	3.1715	1680.2	-0.051616	0.00014960	0.22620	liquid
128.69	670.00	448.91	0.0022276	11.951	161.20	0.065964	2.1329	3.1707	1674.8	-0.051565	0.00014702	0.22517	liquid
129.69	670.00	447.98	0.0022322	14.813	164.37	0.090504	2.1294	3.1699	1669.5	-0.051513	0.00014453	0.22413	liquid
130.69	670.00	447.06	0.0022369	17.672	167.54	0.11485	2.1258	3.1691	1664.1	-0.051460	0.00014214	0.22309	liquid
131.69	670.00	446.13	0.0022415	20.529	170.71	0.13900	2.1223	3.1683	1658.7	-0.051406	0.00013983	0.22206	liquid
132.69	670.00	445.20	0.0022462	23.385	173.88	0.16296	2.1187	3.1674	1653.4	-0.051352	0.00013760	0.22103	liquid
133.69	670.00	444.28	0.0022508	26.239	177.04	0.18674	2.1152	3.1666	1648.1	-0.051296	0.00013545	0.21999	liquid
134.69	670.00	443.35	0.0022555	29.090	180.21	0.21034	2.1118	3.1658	1642.8	-0.051240	0.00013337	0.21896	liquid
135.69	670.00	442.43	0.0022602	31.940	183.38	0.23375	2.1083	3.1649	1637.5	-0.051182	0.00013136	0.21793	liquid
136.69	670.00	441.51	0.0022650	34.788	186.54	0.25699	2.1049	3.1641	1632.2	-0.051124	0.00012941	0.21691	liquid
137.69	670.00	440.58	0.0022697	37.634	189.70	0.28004	2.1015	3.1632	1627.0	-0.051064	0.00012753	0.21588	liquid
138.69	670.00	439.66	0.0022745	40.477	192.87	0.30293	2.0981	3.1624	1621.8	-0.051004	0.00012570	0.21486	liquid
139.69	670.00	438.74	0.0022793	43.319	196.03	0.32565	2.0947	3.1615	1616.5	-0.050943	0.00012393	0.21384	liquid
140.69	670.00	437.82	0.0022840	46.159	199.19	0.34820	2.0914	3.1607	1611.3	-0.050880	0.00012222	0.21283	liquid
141.69	670.00	436.90	0.0022889	48.997	202.35	0.37058	2.0881	3.1598	1606.1	-0.050817	0.00012055	0.21181	liquid
142.69	670.00	435.98	0.0022937	51.833	205.51	0.39280	2.0848	3.1590	1601.0	-0.050752	0.00011894	0.21080	liquid
143.69	670.00	435.06	0.0022985	54.666	208.67	0.41485	2.0815	3.1581	1595.8	-0.050687	0.00011737	0.20979	liquid
144.69	670.00	434.14	0.0023034	57.498	211.83	0.43675	2.0783	3.1572	1590.7	-0.050620	0.00011584	0.20879	liquid
145.69	670.00	433.22	0.0023083	60.328	214.98	0.45850	2.0751	3.1564	1585.6	-0.050552	0.00011436	0.20779	liquid
146.69	670.00	432.30	0.0023132	63.155	218.14	0.48008	2.0719	3.1555	1580.5	-0.050484	0.00011292	0.20679	liquid
147.69	670.00	431.39	0.0023181	65.981	221.29	0.50152	2.0687	3.1547	1575.4	-0.050414	0.00011151	0.20579	liquid
148.69	670.00	430.47	0.0023230	68.804	224.45	0.52280	2.0656	3.1538	1570.3	-0.050343	0.00011014	0.20480	liquid
149.69	670.00	429.55	0.0023280	71.626	227.60	0.54394	2.0625	3.1530	1565.3	-0.050271	0.00010881	0.20382	liquid
150.69	670.00	428.64	0.0023330	74.445	230.75	0.56493	2.0594	3.1521	1560.2	-0.050198	0.00010751	0.20283	liquid
151.69	670.00	427.72	0.0023380	77.263	233.91	0.58577	2.0563	3.1513	1555.2	-0.050123	0.00010625	0.20186	liquid
152.69	670.00	426.81	0.0023430	80.078	237.06	0.60648	2.0533	3.1504	1550.2	-0.050048	0.00010501	0.20088	liquid
153.69	670.00	425.90	0.0023480	82.891	240.21	0.62704	2.0503	3.1496	1545.3	-0.049971	0.00010381	0.19991	liquid
154.69	670.00	424.98	0.0023530	85.702	243.36	0.64746	2.0473	3.1488	1540.3	-0.049893	0.00010263	0.19894	liquid
155.69	670.00	424.07	0.0023581	88.511	246.50	0.66775	2.0444	3.1479	1535.4	-0.049814	0.00010149	0.19798	liquid
156.69	670.00	423.16	0.0023632	91.318	249.65	0.68790	2.0415	3.1471	1530.5	-0.049734	0.00010036	0.19702	liquid
157.69	670.00	422.25	0.0023683	94.123	252.80	0.70792	2.0386	3.1463	1525.6	-0.049653	9.9269e-05	0.19607	liquid
158.69	670.00	421.33	0.0023734	96.926	255.94	0.72781	2.0357	3.1455	1520.7	-0.049571	9.8198e-05	0.19512	liquid
159.69	670.00	420.42	0.0023785	99.727	259.09	0.74756	2.0329	3.1447	1515.8	-0.049487	9.7151e-05	0.19418	liquid
160.69	670.00	419.51	0.0023837	102.53	262.23	0.76719	2.0301	3.1439	1511.0	-0.049402	9.6127e-05	0.19324	liquid
161.69	670.00	418.61	0.0023889	105.32	265.38	0.78669	2.0273	3.1431	1506.2	-0.049316	9.5125e-05	0.19230	liquid
162.69	670.00	417.70	0.0023941	108.12	268.52	0.80607	2.0246	3.1423	1501.4	-0.049229	9.4144e-05	0.19137	liquid
163.69	670.00	416.79	0.0023993	110.91	271.66	0.82532	2.0218	3.1415	1496.6	-0.049140	9.3184e-05	0.19045	liquid
164.69	670.00	415.88	0.0024045	113.70	274.80	0.84445	2.0191	3.1407	1491.8	-0.049051	9.2245e-05	0.18953	liquid
165.69	670.00	414.97	0.0024098	116.49	277.94	0.86346	2.0165	3.1400	1487.1	-0.048960	9.1324e-05	0.18861	liquid
166.69	670.00	414.07	0.0024151	119.27	281.08	0.88235	2.0138	3.1392	1482.4	-0.048868	9.0422e-05	0.18770	liquid
167.69	670.00	413.16	0.0024204	122.06	284.22	0.90113	2.0112	3.1384	1477.6	-0.048774	8.9538e-05	0.18679	liquid
168.69	670.00	412.26	0.0024257	124.84	287.36	0.91978	2.0087	3.1377	1473.0	-0.048680	8.8672e-05	0.18589	liquid
169.69	670.00	411.35	0.0024310	127.62	290.50	0.93833	2.0061	3.1370	1468.3	-0.048584	8.7823e-05	0.18500	liquid
170.69	670.00	410.45	0.0024364	130.40	293.63	0.95676	2.0036	3.1362	1463.7	-0.048487	8.6990e-05	0.18411	liquid
171.69	670.00	409.54	0.0024417	133.17	296.77	0.97507	2.0011	3.1355	1459.0	-0.048389	8.6173e-05	0.18322	liquid
172.69	670.00	408.64	0.0024471	135.95	299.90	0.99328	1.9987	3.1348	1454.4	-0.048289	8.5371e-05	0.18234	liquid
173.69	670.00	407.74	0.0024526	138.72	303.04	1.0114	1.9962	3.1341	1449.8	-0.048189	8.4585e-05	0.18147	liquid
174.69	670.00	406.84	0.0024580	141.49	306.17	1.0294	1.9938	3.1334	1445.3	-0.048087	8.3813e-05	0.18060	liquid
175.69	670.00	405.94	0.0024634	144.26	309.31	1.0473	1.9915	3.1327	1440.7	-0.047983	8.3055e-05	0.17973	liquid
176.69	670.00	405.04	0.0024689	147.02	312.44	1.0650	1.9891	3.1320	1436.2	-0.047879	8.2311e-05	0.17887	liquid
177.69	670.00	404.14	0.0024744	149.78	315.57	1.0827	1.9868	3.1313	1431.7	-0.047773	8.1580e-05	0.17802	liquid
178.69	670.00	403.24	0.0024799	152.55	318.70	1.1003	1.9845	3.1307	1427.2	-0.047666	8.0862e-05	0.17717	liquid
179.69	670.00	402.34	0.0024855	155.30	321.83	1.1177	1.9823	3.1300	1422.7	-0.047558	8.0157e-05	0.17633	liquid
180.69	670.00	401.44	0.0024910	158.06	324.96	1.1351	1.9801	3.1293	1418.3	-0.047449	7.9464e-05	0.17549	liquid
181.69	670.00	400.54	0.0024966	160.82	328.09	1.1524	1.9779	3.1287	1413.9	-0.047338	7.8783e-05	0.17466	liquid
182.69	670.00	399.65	0.0025022	163.57	331.22	1.1696	1.9757	3.1281	1409.5	-0.047226	7.8113e-05	0.17383	liquid
183.69	670.00	398.75	0.0025078	166.32	334.35	1.1866	1.9736	3.1275	1405.1	-0.047113	7.7455e-05	0.17301	liquid
184.69	670.00	397.86	0.0025135	169.07	337.47	1.2036	1.9715	3.1268	1400.7	-0.046999	7.6808e-05	0.17219	liquid
185.69	670.00	396.96	0.0025191	171.82	340.60	1.2205	1.9694	3.1262	1396.4	-0.046883	7.6172e-05	0.17138	liquid
186.69	670.00	396.07	0.0025248	174.56	343.73	1.2373	1.9674	3.1256	1392.1	-0.046767	7.5546e-05	0.17058	liquid
187.69	670.00	395.18	0.0025305	177.31	346.85	1.2540	1.9654	3.1251	1387.8	-0.046649	7.4931e-05	0.16978	liquid
188.69	670.00	394.28	0.0025362	180.05	349.98	1.2706	1.9634	3.1245	1383.5	-0.046529	7.4325e-05	0.16899	liquid
189.69	670.00	393.39	0.0025420	182.79	353.10	1.2871	1.9615	3.1239	1379.2	-0.046409	7.3729e-05	0.16820	liquid
190.69	670.00	392.50	0.0025478	185.52	356.22	1.3035	1.9596	3.1234	1375.0	-0.046287	7.3143e-05	0.16742	supercritical
191.69	670.00	391.61	0.0025535	188.26	359.35	1.3198	1.9577	3.1228	1370.8	-0.046164	7.2566e-05	0.16664	supercritical
192.69	670.00	390.72	0.0025594	190.99	362.47	1.3361	1.9559	3.1223	1366.6	-0.046040	7.1998e-05	0.16587	supercritical
193.69	670.00	389.83	0.0025652	193.72	365.59	1.3523	1.9540	3.1218	1362.4	-0.045915	7.1439e-05	0.16510	supercritical
194.69	670.00	388.95	0.0025710	196.45	368.71	1.3683	1.9522	3.1212	1358.2	-0.045789	7.0888e-05	0.16434	supercritical
195.69	670.00	388.06	0.0025769	199.18	371.83	1.3843	1.9505	3.1207	1354.1	-0.045661	7.0346e-05	0.16358	supercritical
196.69	670.00	387.17	0.0025828	201.91	374.95	1.4002	1.9488	3.1202	1350.0	-0.045533	6.9812e-05	0.16283	supercritical
197.69	670.00	386.29	0.0025887	204.63	378.07	1.4160	1.9471	3.1197	1345.9	-0.045403	6.9287e-05	0.16208	supercritical
198.69	670.00	385.40	0.0025947	207.35	381.19	1.4318	1.9454	3.1193	1341.8	-0.045272	6.8769e-05	0.16134	supercritical
199.69	670.00	384.52	0.0026006	210.07	384.31	1.4474	1.9438	3.1188	1337.8	-0.045139	6.8259e-05	0.16061	supercritical
200.69	670.00	383.64	0.0026066	212.79	387.43	1.4630	1.9422	3.1183	1333.7	-0.045006	6.7756e-05	0.15988	supercritical
201.69	670.00	382.76	0.0026126	215.50	390.55	1.4785	1.9406	3.1179	1329.7	-0.044872	6.7261e-05	0.15916	supercritical
202.69	670.00	381.87	0.0026187	218.22	393.67	1.4939	1.9391	3.1175	1325.7	-0.044736	6.6773e-05	0.15844	supercritical
203.69	670.00	380.99	0.0026247	220.93	396.78	1.5093	1.9376	3.1170	1321.8	-0.044599	6.6292e-05	0.15773	supercritical
204.69	670.00	380.12	0.0026308	223.64	399.90	1.5245	1.9361	3.1166	1317.8	-0.044462	6.5818e-05	0.15702	supercritical
205.69	670.00	379.24	0.0026369	226.35	403.02	1.5397	1.9347	3.1162	1313.9	-0.044323	6.5351e-05	0.15632	supercritical
206.69	670.00	378.36	0.0026430	229.05	406.13	1.5548	1.9333	3.1158	1310.0	-0.044183	6.4891e-05	0.15562	supercritical
207.69	670.00	377.48	0.0026491	231.76	409.25	1.5699	1.9319	3.1154	1306.1	-0.044042	6.4437e-05	0.15493	supercritical
208.69	670.00	376.61	0.0026553	234.46	412.36	1.5848	1.9305	3.1150	1302.2	-0.043900	6.3990e-05	0.15425	supercritical
209.69	670.00	375.73	0.0026615	237.16	415.48	1.5997	1.9292	3.1147	1298.4	-0.043757	6.3548e-05	0.15357	supercritical
210.69	670.00	374.86	0.0026677	239.86	418.59	1.6145	1.9279	3.1143	1294.5	-0.043612	6.3113e-05	0.15289	supercritical
211.69	670.00	373.99	0.0026739	242.56	421.71	1.6293	1.9267	3.1140	1290.7	-0.043467	6.2684e-05	0.15223	supercritical
212.69	670.00	373.11	0.0026801	245.25	424.82	1.6440	1.9255	3.1136	1287.0	-0.043321	6.2261e-05	0.15156	supercritical
213.69	670.00	372.24	0.0026864	247.95	427.94	1.6586	1.9243	3.1133	1283.2	-0.043174	6.1844e-05	0.15090	supercritical
214.69	670.00	371.37	0.0026927	250.64	431.05	1.6731	1.9231	3.1130	1279.5	-0.043026	6.1432e-05	0.15025	supercritical
215.69	670.00	370.50	0.0026990	253.33	434.16	1.6876	1.9220	3.1127	1275.7	-0.042876	6.1026e-05	0.14960	supercritical
216.69	670.00	369.64	0.0027054	256.01	437.27	1.7020	1.9209	3.1124	1272.0	-0.042726	6.0626e-05	0.14896	supercritical
217.69	670.00	368.77	0.0027117	258.70	440.39	1.7163	1.9198	3.1121	1268.4	-0.042575	6.0231e-05	0.14833	supercritical
218.69	670.00	367.90	0.0027181	261.38	443.50	1.7306	1.9188	3.1118	1264.7	-0.042423	5.9841e-05	0.14770	supercritical
219.69	670.00	367.04	0.0027245	264.07	446.61	1.7448	1.9178	3.1115	1261.1	-0.042270	5.9456e-05	0.14707	supercritical
220.69	670.00	366.18	0.0027309	266.75	449.72	1.7589	1.9168	3.1113	1257.5	-0.042116	5.9077e-05	0.14645	supercritical
221.69	670.00	365.31	0.0027374	269.43	452.83	1.7729	1.9159	3.1110	1253.9	-0.041962	5.8702e-05	0.14583	supercritical
222.69	670.00	364.45	0.0027438	272.10	455.94	1.7870	1.9150	3.1108	1250.3	-0.041806	5.8332e-05	0.14522	supercritical
223.69	670.00	363.59	0.0027503	274.78	459.05	1.8009	1.9141	3.1105	1246.7	-0.041650	5.7967e-05	0.14462	supercritical
224.69	670.00	362.73	0.0027569	277.45	462.16	1.8148	1.9133	3.1103	1243.2	-0.041492	5.7607e-05	0.14402	supercritical
225.69	670.00	361.87	0.0027634	280.13	465.27	1.8286	1.9125	3.1101	1239.7	-0.041334	5.7252e-05	0.14343	supercritical
226.69	670.00	361.02	0.0027700	282.80	468.38	1.8423	1.9117	3.1099	1236.2	-0.041175	5.6901e-05	0.14284	supercritical
227.69	670.00	360.16	0.0027765	285.47	471.49	1.8560	1.9109	3.1097	1232.7	-0.041016	5.6555e-05	0.14225	supercritical
228.69	670.00	359.31	0.0027831	288.13	474.60	1.8696	1.9102	3.1095	1229.3	-0.040855	5.6213e-05	0.14167	supercritical
229.69	670.00	358.45	0.0027898	290.80	477.71	1.8832	1.9095	3.1093	1225.9	-0.040694	5.5875e-05	0.14110	supercritical
230.69	670.00	357.60	0.0027964	293.46	480.82	1.8967	1.9089	3.1091	1222.5	-0.040532	5.5542e-05	0.14053	supercritical
231.69	670.00	356.75	0.0028031	296.12	483.93	1.9102	1.9083	3.1090	1219.1	-0.040369	5.5213e-05	0.13997	supercritical
232.69	670.00	355.90	0.0028098	298.78	487.04	1.9235	1.9077	3.1088	1215.7	-0.040206	5.4888e-05	0.13941	supercritical
233.69	670.00	355.05	0.0028165	301.44	490.15	1.9369	1.9071	3.1087	1212.4	-0.040042	5.4567e-05	0.13886	supercritical
234.69	670.00	354.20	0.0028232	304.10	493.26	1.9502	1.9066	3.1086	1209.0	-0.039877	5.4250e-05	0.13831	supercritical
235.69	670.00	353.36	0.0028300	306.76	496.37	1.9634	1.9061	3.1084	1205.7	-0.039711	5.3937e-05	0.13777	supercritical
236.69	670.00	352.51	0.0028368	309.41	499.47	1.9765	1.9056	3.1083	1202.5	-0.039545	5.3628e-05	0.13723	supercritical
237.69	670.00	351.67	0.0028436	312.06	502.58	1.9896	1.9052	3.1082	1199.2	-0.039379	5.3323e-05	0.13670	supercritical
238.69	670.00	350.83	0.0028504	314.71	505.69	2.0027	1.9048	3.1081	1196.0	-0.039211	5.3022e-05	0.13617	supercritical
239.69	670.00	349.99	0.0028572	317.36	508.80	2.0157	1.9044	3.1080	1192.7	-0.039043	5.2724e-05	0.13565	supercritical
240.69	670.00	349.15	0.0028641	320.01	511.91	2.0286	1.9041	3.1080	1189.5	-0.038875	5.2430e-05	0.13513	supercritical
241.69	670.00	348.31	0.0028710	322.66	515.01	2.0415	1.9038	3.1079	1186.4	-0.038706	5.2139e-05	0.13462	supercritical
242.69	670.00	347.47	0.0028779	325.30	518.12	2.0543	1.9035	3.1078	1183.2	-0.038537	5.1853e-05	0.13411	supercritical
243.69	670.00	346.64	0.0028848	327.95	521.23	2.0671	1.9032	3.1078	1180.1	-0.038367	5.1569e-05	0.13360	supercritical
