Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
54.361	447.00	1350.3	0.00074059	-198.32	-165.21	1.9958	1.1124	1.5398	1248.6	-0.041190	0.0010603	0.21672	liquid
59.361	447.00	1331.9	0.00075078	-190.90	-157.34	2.1343	1.1046	1.5996	1242.7	-0.039144	0.00082265	0.21158	liquid
60.361	447.00	1328.2	0.00075289	-189.40	-155.74	2.1610	1.1033	1.6064	1238.9	-0.038911	0.00078417	0.21053	liquid
61.361	447.00	1324.5	0.00075502	-187.88	-154.13	2.1875	1.1017	1.6119	1234.5	-0.038720	0.00074823	0.20948	liquid
62.361	447.00	1320.7	0.00075716	-186.36	-152.52	2.2136	1.0999	1.6162	1229.8	-0.038564	0.00071466	0.20843	liquid
63.361	447.00	1317.0	0.00075931	-184.84	-150.90	2.2393	1.0978	1.6193	1224.8	-0.038438	0.00068328	0.20737	liquid
64.361	447.00	1313.2	0.00076148	-183.32	-149.28	2.2647	1.0955	1.6216	1219.5	-0.038337	0.00065393	0.20632	liquid
65.361	447.00	1309.5	0.00076365	-181.79	-147.66	2.2897	1.0929	1.6231	1214.0	-0.038258	0.00062645	0.20526	liquid
66.361	447.00	1305.8	0.00076584	-180.27	-146.03	2.3144	1.0901	1.6239	1208.5	-0.038197	0.00060071	0.20420	liquid
67.361	447.00	1302.0	0.00076804	-178.74	-144.41	2.3386	1.0870	1.6241	1202.8	-0.038151	0.00057659	0.20314	liquid
68.361	447.00	1298.3	0.00077025	-177.22	-142.79	2.3626	1.0838	1.6238	1197.0	-0.038116	0.00055396	0.20208	liquid
69.361	447.00	1294.6	0.00077247	-175.69	-141.16	2.3862	1.0804	1.6231	1191.2	-0.038092	0.00053270	0.20102	liquid
70.361	447.00	1290.8	0.00077470	-174.17	-139.54	2.4094	1.0769	1.6221	1185.4	-0.038075	0.00051273	0.19996	liquid
71.361	447.00	1287.1	0.00077693	-172.65	-137.92	2.4323	1.0732	1.6208	1179.5	-0.038065	0.00049395	0.19890	liquid
72.361	447.00	1283.4	0.00077918	-171.13	-136.30	2.4548	1.0695	1.6192	1173.7	-0.038059	0.00047626	0.19784	liquid
73.361	447.00	1279.7	0.00078144	-169.61	-134.68	2.4770	1.0657	1.6175	1167.8	-0.038056	0.00045960	0.19678	liquid
74.361	447.00	1276.0	0.00078370	-168.09	-133.06	2.4989	1.0617	1.6156	1161.9	-0.038056	0.00044389	0.19572	liquid
75.361	447.00	1272.3	0.00078598	-166.58	-131.45	2.5205	1.0578	1.6137	1156.1	-0.038057	0.00042906	0.19466	liquid
76.361	447.00	1268.6	0.00078826	-165.07	-129.84	2.5417	1.0538	1.6116	1150.2	-0.038058	0.00041505	0.19360	liquid
77.361	447.00	1264.9	0.00079056	-163.56	-128.23	2.5627	1.0498	1.6095	1144.4	-0.038059	0.00040181	0.19254	liquid
78.361	447.00	1261.2	0.00079286	-162.06	-126.62	2.5833	1.0458	1.6074	1138.6	-0.038059	0.00038927	0.19148	liquid
79.361	447.00	1257.6	0.00079518	-160.56	-125.01	2.6037	1.0417	1.6052	1132.9	-0.038058	0.00037740	0.19042	liquid
80.361	447.00	1253.9	0.00079751	-159.06	-123.41	2.6238	1.0377	1.6031	1127.1	-0.038055	0.00036614	0.18936	liquid
81.361	447.00	1250.2	0.00079985	-157.56	-121.80	2.6436	1.0337	1.6010	1121.4	-0.038049	0.00035546	0.18830	liquid
82.361	447.00	1246.6	0.00080220	-156.06	-120.20	2.6632	1.0297	1.5988	1115.7	-0.038041	0.00034532	0.18724	liquid
83.361	447.00	1242.9	0.00080456	-154.57	-118.61	2.6824	1.0257	1.5968	1110.0	-0.038030	0.00033568	0.18618	liquid
84.361	447.00	1239.3	0.00080693	-153.08	-117.01	2.7015	1.0218	1.5947	1104.4	-0.038016	0.00032651	0.18512	liquid
85.361	447.00	1235.6	0.00080931	-151.59	-115.42	2.7203	1.0179	1.5927	1098.7	-0.037999	0.00031778	0.18407	liquid
86.361	447.00	1232.0	0.00081171	-150.11	-113.83	2.7388	1.0140	1.5908	1093.1	-0.037978	0.00030946	0.18301	liquid
87.361	447.00	1228.3	0.00081412	-148.63	-112.24	2.7571	1.0102	1.5889	1087.6	-0.037954	0.00030153	0.18195	liquid
88.361	447.00	1224.7	0.00081654	-147.15	-110.65	2.7752	1.0064	1.5870	1082.0	-0.037926	0.00029396	0.18090	liquid
89.361	447.00	1221.0	0.00081898	-145.67	-109.06	2.7930	1.0026	1.5852	1076.5	-0.037894	0.00028672	0.17984	liquid
90.361	447.00	1217.4	0.00082143	-144.20	-107.48	2.8106	0.99889	1.5835	1071.0	-0.037858	0.00027981	0.17879	liquid
91.361	447.00	1213.7	0.00082389	-142.72	-105.89	2.8281	0.99522	1.5818	1065.5	-0.037819	0.00027320	0.17773	liquid
92.361	447.00	1210.1	0.00082637	-141.25	-104.31	2.8453	0.99160	1.5802	1060.1	-0.037775	0.00026687	0.17668	liquid
93.361	447.00	1206.5	0.00082886	-139.78	-102.73	2.8623	0.98802	1.5787	1054.7	-0.037727	0.00026080	0.17562	liquid
94.361	447.00	1202.8	0.00083137	-138.32	-101.16	2.8791	0.98449	1.5772	1049.3	-0.037675	0.00025498	0.17457	liquid
95.361	447.00	1199.2	0.00083389	-136.85	-99.580	2.8957	0.98100	1.5757	1043.9	-0.037619	0.00024940	0.17352	liquid
96.361	447.00	1195.6	0.00083642	-135.39	-98.005	2.9121	0.97756	1.5744	1038.5	-0.037559	0.00024404	0.17247	liquid
97.361	447.00	1191.9	0.00083898	-133.93	-96.431	2.9284	0.97417	1.5731	1033.2	-0.037495	0.00023888	0.17142	liquid
98.361	447.00	1188.3	0.00084154	-132.48	-94.859	2.9445	0.97082	1.5718	1027.9	-0.037426	0.00023393	0.17037	liquid
99.361	447.00	1184.7	0.00084413	-131.02	-93.287	2.9604	0.96752	1.5706	1022.6	-0.037353	0.00022916	0.16932	liquid
100.36	447.00	1181.0	0.00084673	-129.57	-91.717	2.9761	0.96426	1.5695	1017.3	-0.037277	0.00022457	0.16828	liquid
101.36	447.00	1177.4	0.00084934	-128.11	-90.149	2.9916	0.96105	1.5684	1012.1	-0.037196	0.00022014	0.16723	liquid
102.36	447.00	1173.7	0.00085197	-126.66	-88.581	3.0070	0.95788	1.5673	1006.9	-0.037110	0.00021587	0.16618	liquid
103.36	447.00	1170.1	0.00085462	-125.22	-87.014	3.0223	0.95475	1.5663	1001.7	-0.037021	0.00021175	0.16514	liquid
104.36	447.00	1166.5	0.00085729	-123.77	-85.448	3.0373	0.95166	1.5654	996.50	-0.036928	0.00020777	0.16410	liquid
105.36	447.00	1162.8	0.00085997	-122.32	-83.883	3.0523	0.94862	1.5645	991.33	-0.036830	0.00020393	0.16306	liquid
106.36	447.00	1159.2	0.00086268	-120.88	-82.319	3.0670	0.94561	1.5636	986.19	-0.036728	0.00020021	0.16202	liquid
107.36	447.00	1155.5	0.00086540	-119.44	-80.756	3.0817	0.94265	1.5628	981.07	-0.036622	0.00019661	0.16098	liquid
108.36	447.00	1151.9	0.00086814	-118.00	-79.193	3.0961	0.93973	1.5620	975.97	-0.036512	0.00019313	0.15995	liquid
109.36	447.00	1148.2	0.00087089	-116.56	-77.632	3.1105	0.93684	1.5613	970.90	-0.036398	0.00018976	0.15891	liquid
110.36	447.00	1144.6	0.00087367	-115.12	-76.071	3.1247	0.93399	1.5606	965.84	-0.036279	0.00018649	0.15788	liquid
111.36	447.00	1140.9	0.00087647	-113.69	-74.511	3.1388	0.93118	1.5600	960.80	-0.036157	0.00018332	0.15685	liquid
112.36	447.00	1137.3	0.00087928	-112.25	-72.951	3.1527	0.92841	1.5594	955.78	-0.036030	0.00018024	0.15582	liquid
