Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
54.361	421.00	1347.9	0.00074187	-198.09	-166.86	2.0010	1.1163	1.5458	1241.8	-0.041042	0.0010428	0.21590	liquid
59.361	421.00	1329.5	0.00075217	-190.64	-158.97	2.1398	1.1042	1.6026	1236.5	-0.039068	0.00080885	0.21067	liquid
60.361	421.00	1325.7	0.00075430	-189.12	-157.37	2.1666	1.1024	1.6091	1232.7	-0.038841	0.00077098	0.20960	liquid
61.361	421.00	1322.0	0.00075645	-187.60	-155.75	2.1931	1.1004	1.6143	1228.4	-0.038654	0.00073561	0.20854	liquid
62.361	421.00	1318.2	0.00075862	-186.08	-154.14	2.2192	1.0983	1.6184	1223.6	-0.038500	0.00070257	0.20747	liquid
63.361	421.00	1314.4	0.00076080	-184.55	-152.52	2.2450	1.0960	1.6214	1218.6	-0.038376	0.00067169	0.20639	liquid
64.361	421.00	1310.6	0.00076299	-183.02	-150.90	2.2704	1.0934	1.6236	1213.3	-0.038276	0.00064281	0.20532	liquid
65.361	421.00	1306.9	0.00076519	-181.49	-149.27	2.2954	1.0906	1.6249	1207.8	-0.038197	0.00061577	0.20425	liquid
66.361	421.00	1303.1	0.00076741	-179.95	-147.65	2.3201	1.0876	1.6257	1202.2	-0.038134	0.00059045	0.20317	liquid
67.361	421.00	1299.3	0.00076964	-178.42	-146.02	2.3444	1.0845	1.6259	1196.4	-0.038086	0.00056671	0.20209	liquid
68.361	421.00	1295.5	0.00077188	-176.89	-144.39	2.3684	1.0811	1.6256	1190.6	-0.038050	0.00054445	0.20102	liquid
69.361	421.00	1291.8	0.00077413	-175.36	-142.77	2.3920	1.0776	1.6249	1184.8	-0.038022	0.00052354	0.19994	liquid
70.361	421.00	1288.0	0.00077638	-173.83	-141.14	2.4152	1.0740	1.6239	1178.8	-0.038003	0.00050390	0.19886	liquid
71.361	421.00	1284.3	0.00077865	-172.30	-139.52	2.4381	1.0703	1.6226	1172.9	-0.037989	0.00048542	0.19779	liquid
72.361	421.00	1280.5	0.00078093	-170.78	-137.90	2.4607	1.0665	1.6211	1167.0	-0.037979	0.00046803	0.19671	liquid
73.361	421.00	1276.8	0.00078322	-169.25	-136.28	2.4829	1.0626	1.6194	1161.0	-0.037972	0.00045164	0.19563	liquid
74.361	421.00	1273.0	0.00078552	-167.73	-134.66	2.5049	1.0587	1.6176	1155.1	-0.037967	0.00043619	0.19456	liquid
75.361	421.00	1269.3	0.00078783	-166.21	-133.04	2.5264	1.0547	1.6157	1149.2	-0.037963	0.00042160	0.19348	liquid
76.361	421.00	1265.6	0.00079015	-164.69	-131.43	2.5477	1.0507	1.6137	1143.3	-0.037960	0.00040782	0.19241	liquid
77.361	421.00	1261.9	0.00079248	-163.18	-129.82	2.5687	1.0467	1.6117	1137.4	-0.037955	0.00039479	0.19133	liquid
78.361	421.00	1258.1	0.00079482	-161.67	-128.21	2.5894	1.0426	1.6096	1131.5	-0.037950	0.00038247	0.19026	liquid
79.361	421.00	1254.4	0.00079718	-160.16	-126.60	2.6098	1.0386	1.6075	1125.6	-0.037943	0.00037079	0.18918	liquid
80.361	421.00	1250.7	0.00079954	-158.65	-124.99	2.6299	1.0345	1.6055	1119.8	-0.037934	0.00035972	0.18811	liquid
81.361	421.00	1247.0	0.00080192	-157.15	-123.39	2.6498	1.0305	1.6034	1114.0	-0.037922	0.00034921	0.18703	liquid
82.361	421.00	1243.3	0.00080431	-155.65	-121.78	2.6693	1.0265	1.6014	1108.2	-0.037908	0.00033924	0.18596	liquid
83.361	421.00	1239.6	0.00080671	-154.15	-120.18	2.6886	1.0225	1.5994	1102.4	-0.037891	0.00032976	0.18488	liquid
84.361	421.00	1235.9	0.00080912	-152.65	-118.59	2.7077	1.0186	1.5974	1096.7	-0.037870	0.00032074	0.18381	liquid
85.361	421.00	1232.2	0.00081155	-151.16	-116.99	2.7265	1.0147	1.5955	1091.0	-0.037846	0.00031215	0.18274	liquid
86.361	421.00	1228.5	0.00081399	-149.66	-115.39	2.7451	1.0108	1.5937	1085.3	-0.037818	0.00030397	0.18167	liquid
87.361	421.00	1224.8	0.00081644	-148.17	-113.80	2.7634	1.0070	1.5919	1079.7	-0.037786	0.00029616	0.18059	liquid
88.361	421.00	1221.1	0.00081891	-146.69	-112.21	2.7815	1.0032	1.5901	1074.0	-0.037751	0.00028872	0.17952	liquid
89.361	421.00	1217.4	0.00082139	-145.20	-110.62	2.7994	0.99940	1.5885	1068.4	-0.037711	0.00028160	0.17845	liquid
90.361	421.00	1213.8	0.00082389	-143.72	-109.03	2.8171	0.99569	1.5868	1062.8	-0.037667	0.00027480	0.17738	liquid
91.361	421.00	1210.1	0.00082640	-142.24	-107.45	2.8345	0.99202	1.5853	1057.3	-0.037619	0.00026829	0.17631	liquid
92.361	421.00	1206.4	0.00082892	-140.76	-105.86	2.8518	0.98840	1.5838	1051.7	-0.037567	0.00026206	0.17524	liquid
93.361	421.00	1202.7	0.00083146	-139.28	-104.28	2.8688	0.98482	1.5823	1046.2	-0.037510	0.00025609	0.17417	liquid
94.361	421.00	1199.0	0.00083402	-137.81	-102.70	2.8857	0.98129	1.5809	1040.7	-0.037449	0.00025036	0.17310	liquid
95.361	421.00	1195.3	0.00083659	-136.34	-101.12	2.9024	0.97781	1.5796	1035.3	-0.037384	0.00024487	0.17203	liquid
96.361	421.00	1191.6	0.00083918	-134.87	-99.539	2.9188	0.97437	1.5784	1029.8	-0.037315	0.00023959	0.17097	liquid
97.361	421.00	1188.0	0.00084179	-133.40	-97.961	2.9351	0.97098	1.5772	1024.4	-0.037241	0.00023451	0.16990	liquid
98.361	421.00	1184.3	0.00084441	-131.93	-96.385	2.9512	0.96763	1.5760	1019.0	-0.037162	0.00022963	0.16884	liquid
99.361	421.00	1180.6	0.00084705	-130.47	-94.809	2.9672	0.96433	1.5749	1013.6	-0.037079	0.00022494	0.16777	liquid
100.36	421.00	1176.9	0.00084970	-129.01	-93.235	2.9829	0.96107	1.5739	1008.2	-0.036992	0.00022041	0.16671	liquid
