Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
54.361	33.000	1309.7	0.00076353	-194.04	-191.52	2.0843	1.1874	1.6606	1133.7	-0.038287	0.00079373	0.20307	liquid
55.361	33.000	1305.6	0.00076591	-192.38	-189.86	2.1146	1.1616	1.6600	1138.4	-0.038091	0.00075240	0.20170	liquid
56.361	33.000	1301.5	0.00076836	-190.73	-188.20	2.1443	1.1406	1.6607	1140.9	-0.037890	0.00071375	0.20032	liquid
57.361	33.000	1297.3	0.00077085	-189.08	-186.54	2.1735	1.1233	1.6620	1141.6	-0.037694	0.00067765	0.19895	liquid
58.361	33.000	1293.0	0.00077339	-187.42	-184.87	2.2023	1.1090	1.6636	1140.7	-0.037508	0.00064395	0.19756	liquid
59.361	33.000	1288.7	0.00077597	-185.77	-183.21	2.2305	1.0967	1.6652	1138.5	-0.037334	0.00061250	0.19618	liquid
60.361	33.000	1284.4	0.00077859	-184.11	-181.54	2.2584	1.0862	1.6667	1135.3	-0.037172	0.00058316	0.19479	liquid
61.361	33.000	1280.0	0.00078124	-182.45	-179.87	2.2858	1.0770	1.6681	1131.1	-0.037021	0.00055578	0.19340	liquid
62.361	33.000	1275.6	0.00078392	-180.79	-178.21	2.3127	1.0687	1.6691	1126.3	-0.036881	0.00053021	0.19201	liquid
63.361	33.000	1271.2	0.00078663	-179.13	-176.54	2.3393	1.0612	1.6700	1120.9	-0.036750	0.00050634	0.19062	liquid
64.361	33.000	1266.8	0.00078938	-177.47	-174.87	2.3655	1.0544	1.6706	1115.0	-0.036626	0.00048402	0.18924	liquid
65.361	33.000	1262.4	0.00079215	-175.81	-173.20	2.3912	1.0480	1.6711	1108.7	-0.036508	0.00046315	0.18785	liquid
66.361	33.000	1257.9	0.00079495	-174.15	-171.52	2.4166	1.0420	1.6713	1102.1	-0.036393	0.00044362	0.18646	liquid
67.361	33.000	1253.5	0.00079778	-172.49	-169.85	2.4416	1.0363	1.6715	1095.2	-0.036281	0.00042533	0.18507	liquid
68.361	33.000	1249.0	0.00080063	-170.82	-168.18	2.4662	1.0308	1.6715	1088.2	-0.036169	0.00040817	0.18368	liquid
69.361	33.000	1244.5	0.00080351	-169.16	-166.51	2.4905	1.0256	1.6714	1081.0	-0.036057	0.00039208	0.18230	liquid
70.361	33.000	1240.0	0.00080642	-167.50	-164.84	2.5144	1.0205	1.6713	1073.6	-0.035943	0.00037696	0.18091	liquid
71.361	33.000	1235.5	0.00080936	-165.84	-163.17	2.5380	1.0155	1.6711	1066.2	-0.035827	0.00036275	0.17952	liquid
72.361	33.000	1231.0	0.00081233	-164.18	-161.50	2.5613	1.0106	1.6710	1058.6	-0.035706	0.00034938	0.17813	liquid
73.361	33.000	1226.5	0.00081532	-162.52	-159.83	2.5842	1.0059	1.6708	1051.0	-0.035581	0.00033678	0.17674	liquid
74.361	33.000	1222.0	0.00081835	-160.85	-158.15	2.6068	1.0012	1.6707	1043.4	-0.035449	0.00032490	0.17536	liquid
75.361	33.000	1217.4	0.00082140	-159.19	-156.48	2.6291	0.99660	1.6707	1035.7	-0.035312	0.00031368	0.17397	liquid
76.361	33.000	1212.9	0.00082449	-157.53	-154.81	2.6512	0.99207	1.6707	1027.9	-0.035167	0.00030309	0.17258	liquid
77.361	33.000	1208.3	0.00082761	-155.87	-153.14	2.6729	0.98761	1.6708	1020.2	-0.035014	0.00029307	0.17119	liquid
78.361	33.000	1203.7	0.00083076	-154.21	-151.47	2.6944	0.98321	1.6710	1012.4	-0.034853	0.00028358	0.16980	liquid
79.361	33.000	1199.1	0.00083395	-152.55	-149.80	2.7155	0.97887	1.6714	1004.6	-0.034682	0.00027458	0.16840	liquid
80.361	33.000	1194.5	0.00083717	-150.89	-148.13	2.7365	0.97458	1.6718	996.83	-0.034502	0.00026605	0.16701	liquid
81.361	33.000	1189.9	0.00084043	-149.23	-146.46	2.7572	0.97035	1.6723	989.01	-0.034312	0.00025794	0.16561	liquid
82.361	33.000	1185.2	0.00084372	-147.57	-144.78	2.7776	0.96617	1.6730	981.18	-0.034111	0.00025024	0.16422	liquid
83.361	33.000	1180.6	0.00084706	-145.91	-143.11	2.7978	0.96205	1.6739	973.34	-0.033899	0.00024290	0.16282	liquid
84.361	33.000	1175.9	0.00085043	-144.24	-141.44	2.8178	0.95798	1.6749	965.49	-0.033676	0.00023591	0.16142	liquid
85.361	33.000	1171.2	0.00085385	-142.58	-139.76	2.8375	0.95396	1.6760	957.63	-0.033440	0.00022925	0.16002	liquid
86.361	33.000	1166.4	0.00085731	-140.91	-138.08	2.8570	0.94999	1.6773	949.75	-0.033191	0.00022289	0.15862	liquid
87.361	33.000	1161.7	0.00086081	-139.25	-136.41	2.8763	0.94608	1.6787	941.87	-0.032930	0.00021681	0.15721	liquid
88.361	33.000	1156.9	0.00086436	-137.58	-134.73	2.8955	0.94221	1.6804	933.97	-0.032655	0.00021099	0.15581	liquid
89.361	33.000	1152.1	0.00086795	-135.91	-133.05	2.9144	0.93840	1.6822	926.06	-0.032365	0.00020542	0.15440	liquid
90.361	33.000	1147.3	0.00087160	-134.24	-131.36	2.9331	0.93464	1.6842	918.14	-0.032061	0.00020008	0.15299	liquid
91.361	33.000	1142.5	0.00087530	-132.57	-129.68	2.9517	0.93093	1.6863	910.20	-0.031742	0.00019496	0.15158	liquid
92.361	33.000	1137.6	0.00087904	-130.89	-127.99	2.9700	0.92727	1.6887	902.24	-0.031407	0.00019003	0.15016	liquid
93.361	33.000	1132.7	0.00088285	-129.21	-126.30	2.9882	0.92366	1.6912	894.26	-0.031056	0.00018530	0.14875	liquid
94.361	33.000	1127.8	0.00088671	-127.53	-124.61	3.0063	0.92009	1.6940	886.26	-0.030687	0.00018075	0.14733	liquid
95.361	33.000	1122.8	0.00089062	-125.85	-122.91	3.0241	0.91658	1.6970	878.23	-0.030301	0.00017637	0.14590	liquid
96.361	33.000	1117.8	0.00089460	-124.16	-121.21	3.0419	0.91312	1.7001	870.19	-0.029897	0.00017214	0.14448	liquid
97.361	33.000	1112.8	0.00089864	-122.48	-119.51	3.0594	0.90971	1.7035	862.11	-0.029473	0.00016806	0.14306	liquid
98.361	33.000	1107.7	0.00090275	-120.78	-117.81	3.0768	0.90635	1.7072	854.01	-0.029029	0.00016412	0.14163	liquid
99.361	33.000	1102.6	0.00090692	-119.09	-116.10	3.0941	0.90303	1.7110	845.87	-0.028565	0.00016032	0.14020	liquid
100.36	33.000	1097.5	0.00091117	-117.39	-114.38	3.1113	0.89977	1.7151	837.71	-0.028078	0.00015663	0.13876	liquid
101.36	33.000	1092.3	0.00091548	-115.69	-112.67	3.1283	0.89656	1.7195	829.50	-0.027569	0.00015307	0.13733	liquid
102.36	33.000	1087.1	0.00091988	-113.98	-110.94	3.1452	0.89339	1.7241	821.26	-0.027036	0.00014961	0.13589	liquid
103.36	33.000	1081.8	0.00092435	-112.27	-109.22	3.1620	0.89027	1.7290	812.99	-0.026478	0.00014625	0.13445	liquid
104.36	33.000	1076.5	0.00092891	-110.55	-107.49	3.1787	0.88721	1.7342	804.67	-0.025894	0.00014300	0.13301	liquid
105.36	33.000	1071.2	0.00093355	-108.83	-105.75	3.1952	0.88419	1.7397	796.30	-0.025282	0.00013984	0.13157	liquid
