
694.36	492.00	234.52	0.0042639	449.50	659.28	5.5808	0.78123	1.1029	593.91	-0.021066	4.4663e-05	0.063155	supercritical
695.36	492.00	234.21	0.0042697	450.32	660.39	5.5824	0.78145	1.1029	594.18	-0.021150	4.4691e-05	0.063201	supercritical
696.36	492.00	233.89	0.0042755	451.13	661.49	5.5840	0.78167	1.1030	594.45	-0.021234	4.4720e-05	0.063246	supercritical
697.36	492.00	233.57	0.0042814	451.95	662.59	5.5856	0.78189	1.1030	594.73	-0.021317	4.4749e-05	0.063292	supercritical
698.36	492.00	233.26	0.0042872	452.77	663.70	5.5871	0.78211	1.1031	595.00	-0.021401	4.4777e-05	0.063337	supercritical
699.36	492.00	232.94	0.0042930	453.59	664.80	5.5887	0.78234	1.1031	595.27	-0.021484	4.4806e-05	0.063383	supercritical
700.36	492.00	232.63	0.0042988	454.40	665.90	5.5903	0.78256	1.1031	595.55	-0.021566	4.4835e-05	0.063429	supercritical
701.36	492.00	232.31	0.0043045	455.22	667.01	5.5919	0.78278	1.1032	595.82	-0.021649	4.4863e-05	0.063474	supercritical
702.36	492.00	232.00	0.0043103	456.04	668.11	5.5934	0.78300	1.1032	596.09	-0.021732	4.4892e-05	0.063520	supercritical
703.36	492.00	231.69	0.0043161	456.86	669.21	5.5950	0.78322	1.1033	596.37	-0.021814	4.4921e-05	0.063566	supercritical
704.36	492.00	231.38	0.0043219	457.68	670.32	5.5966	0.78343	1.1033	596.64	-0.021896	4.4950e-05	0.063611	supercritical
705.36	492.00	231.07	0.0043277	458.49	671.42	5.5981	0.78365	1.1033	596.91	-0.021978	4.4978e-05	0.063657	supercritical
706.36	492.00	230.76	0.0043335	459.31	672.52	5.5997	0.78387	1.1034	597.18	-0.022060	4.5007e-05	0.063703	supercritical
707.36	492.00	230.45	0.0043393	460.13	673.63	5.6013	0.78409	1.1034	597.46	-0.022141	4.5036e-05	0.063749	supercritical
708.36	492.00	230.14	0.0043451	460.95	674.73	5.6028	0.78431	1.1035	597.73	-0.022223	4.5065e-05	0.063795	supercritical
709.36	492.00	229.84	0.0043509	461.77	675.83	5.6044	0.78453	1.1035	598.00	-0.022304	4.5094e-05	0.063841	supercritical
710.36	492.00	229.53	0.0043567	462.59	676.94	5.6059	0.78474	1.1036	598.27	-0.022385	4.5122e-05	0.063887	supercritical
711.36	492.00	229.23	0.0043625	463.41	678.04	5.6075	0.78496	1.1036	598.55	-0.022466	4.5151e-05	0.063933	supercritical
712.36	492.00	228.93	0.0043682	464.23	679.14	5.6090	0.78518	1.1037	598.82	-0.022546	4.5180e-05	0.063979	supercritical
713.36	492.00	228.62	0.0043740	465.05	680.25	5.6106	0.78539	1.1037	599.09	-0.022627	4.5209e-05	0.064025	supercritical
714.36	492.00	228.32	0.0043798	465.86	681.35	5.6121	0.78561	1.1038	599.36	-0.022707	4.5238e-05	0.064071	supercritical
715.36	492.00	228.02	0.0043856	466.68	682.45	5.6137	0.78583	1.1038	599.64	-0.022787	4.5267e-05	0.064117	supercritical
716.36	492.00	227.72	0.0043914	467.50	683.56	5.6152	0.78604	1.1038	599.91	-0.022867	4.5295e-05	0.064163	supercritical
717.36	492.00	227.42	0.0043971	468.32	684.66	5.6168	0.78626	1.1039	600.18	-0.022946	4.5324e-05	0.064209	supercritical
718.36	492.00	227.12	0.0044029	469.14	685.77	5.6183	0.78647	1.1039	600.45	-0.023026	4.5353e-05	0.064255	supercritical
719.36	492.00	226.82	0.0044087	469.96	686.87	5.6198	0.78669	1.1040	600.72	-0.023105	4.5382e-05	0.064301	supercritical
